FIPS,State,County,REDEMP_SNAPS08,REDEMP_SNAPS12,PCH_REDEMP_SNAPS_08_12,PCT_SNAP09,PCT_SNAP14,PCH_SNAP_09_14,PC_SNAPBEN08,PC_SNAPBEN10,PCH_PC_SNAPBEN_08_10,SNAP_PART_RATE08,SNAP_PART_RATE10,SNAP_OAPP00,SNAP_OAPP05,SNAP_OAPP10,SNAP_FACEWAIVER00,SNAP_FACEWAIVER05,SNAP_FACEWAIVER10,SNAP_VEHEXCL00,SNAP_VEHEXCL05,SNAP_VEHEXCL10,SNAP_BBCE00,SNAP_BBCE05,SNAP_BBCE10,SNAP_REPORTSIMPLE00,SNAP_REPORTSIMPLE05,SNAP_REPORTSIMPLE10,PCT_NSLP09,PCT_NSLP14,PCH_NSLP_09_14,PCT_FREE_LUNCH06,PCT_FREE_LUNCH10,PCT_REDUCED_LUNCH06,PCT_REDUCED_LUNCH10,PCT_SBP09,PCT_SBP14,PCH_SBP_09_14,PCT_SFSP09,PCT_SFSP14,PCH_SFSP_09_14,PC_WIC_REDEMP08,PCT_WIC09,PCT_WIC14,PCH_WIC_09_14,PCT_CACFP09,PCT_CACFP14,PCH_CACFP_09_14,FDPIR12
13243,GA,Randolph,195704.9829,258452.8758,32.06249123,13.0842445,17.98327375,4.899029248,22.00022478,35.12396019,59.65273329,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,81.4,82.57394085,7.8,7.59392486,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,34.38513,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13245,GA,Richmond,301463.9698,421034.6441,39.66333832,13.0842445,17.98327375,4.899029248,22.93083404,35.06226577,52.90445042,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,59.1,68.26254826,8.3,5.522779923,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,32.1927,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13247,GA,Rockdale,398332.0343,480317.385,20.58216352,13.0842445,17.98327375,4.899029248,14.67178579,26.6669676,81.75679485,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,37.2,54.01538074,9.1,7.671457388,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,28.71269,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13249,GA,Schley,587355.9663,182458.164,127366.2124,13.0842445,17.98327375,4.899029248,18.44121855,23.22327802,25.93136376,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,34.3,41.93548387,12,10.93969144,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,15.32761,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13251,GA,Screven,120043.0805,201993.1239,68.2671946,13.0842445,17.98327375,4.899029248,18.94331113,33.49357209,76.8094915,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,62.9,38.16258438,15.9,5.624531539,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,22.9821,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13253,GA,Seminole,132959.9545,249334.87,87.52629013,13.0842445,17.98327375,4.899029248,28.04852034,39.1403966,39.54531691,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,64.7,66.29422719,9.1,6.517690875,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,44.80574,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13255,GA,Spalding,403698.6632,539499.2027,33.63908574,13.0842445,17.98327375,4.899029248,22.6025799,36.71382548,62.4320128,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,55.1,64.42966752,8.4,5.974424552,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,38.86834,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13257,GA,Stephens,449153.9927,415826.6197,-7.420032685,13.0842445,17.98327375,4.899029248,18.93838205,32.18796094,69.96151442,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,40.9,50.40490798,9.3,6.674846626,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,32.91481,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13259,GA,Stewart,182542.8279,351800.0961,92.72194919,13.0842445,17.98327375,4.899029248,31.1298812,32.00224291,2.802329079,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,81.3,83.21167883,10.2,7.299270073,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,39.66032,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13261,GA,Sumter,412218.3808,427659.4313,3.745842301,13.0842445,17.98327375,4.899029248,29.99295822,43.05364101,43.54583066,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,73.7,76.92307692,10.4,7.672684458,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,55.92946,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13263,GA,Talbot,89896.184,52648.1837,-41.43446211,13.0842445,17.98327375,4.899029248,22.47303106,31.19544109,38.81278856,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,71.9,78.96494157,10.4,11.01836394,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,44.98721,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13265,GA,Taliaferro,457309.2425,154962.5004,77.07217286,13.0842445,17.98327375,4.899029248,29.55711029,44.05360515,49.04571088,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,82.4,82.11009174,11.3,11.46788991,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,41.86521,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13267,GA,Tattnall,90772.63163,142031.901,56.46996072,13.0842445,17.98327375,4.899029248,14.30547151,22.05853716,54.19650545,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,52.4,64.06164007,11.3,10.62190424,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,38.56902,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13269,GA,Taylor,46862.07055,178762.6327,281.465502,13.0842445,17.98327375,4.899029248,21.67119657,32.37355421,49.3851717,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,59.4,71.22488658,9.3,7.258587168,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,33.63719,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13271,GA,Telfair,107010.6837,219070.1176,104.717987,13.0842445,17.98327375,4.899029248,20.20853862,24.28916944,20.19260715,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,58.1,66.89419795,9.9,8.020477816,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,38.73925,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13273,GA,Terrell,311014.9989,288723.5276,-7.167329984,13.0842445,17.98327375,4.899029248,32.77552432,51.18780365,56.17691772,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,60.1,77.58734344,9.9,5.800922874,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,33.91223,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13275,GA,Thomas,188552.8813,259410.5017,37.57970701,13.0842445,17.98327375,4.899029248,17.13007447,29.86262253,74.32862064,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,49.2,57.02499103,11.3,7.772330503,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,29.81963,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13277,GA,Tift,211846.7811,291212.3109,37.46364675,13.0842445,17.98327375,4.899029248,19.38688766,42.15278889,117.4293761,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,49.3,59.69052224,8.3,5.647969052,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,53.50219,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13279,GA,Toombs,251491.5284,403990.5306,60.6378287,13.0842445,17.98327375,4.899029248,22.51679756,37.93217559,68.46168064,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,58.3,63.03495007,10,6.401569187,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,51.47791,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13281,GA,Towns,109685.2246,143928.4557,31.21954774,13.0842445,17.98327375,4.899029248,8.26210322,18.89983195,128.753278,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,33.6,47.13043478,12.5,10.86956522,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,45.3276,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13283,GA,Treutlen,123751.29,135132.0516,9.19647914,13.0842445,17.98327375,4.899029248,25.50051945,38.73467548,51.89759392,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,56.9,63.18864775,12.7,8.514190317,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,39.53252,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13285,GA,Troup,364119.0699,406858.6934,11.73781521,13.0842445,17.98327375,4.899029248,17.89908155,27.5761373,54.06453804,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,51,55.88235294,7.5,6.253953194,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,31.23651,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13287,GA,Turner,104048.8975,159054.4779,52.86512575,13.0842445,17.98327375,4.899029248,27.2386308,22.59019846,28.90981046,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,60.4,71.28712871,7.3,6.188118812,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,39.92102,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13289,GA,Twiggs,65768.19216,83440.46191,26.87054208,13.0842445,17.98327375,4.899029248,17.09298806,28.90133695,69.08299966,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,67.2,77.0242915,14.6,10.12145749,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,33.92561,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13291,GA,Union,205119.1274,272271.1691,32.73806914,13.0842445,17.98327375,4.899029248,9.447367189,20.63465855,118.417027,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,24.1,33.85041551,11.3,8.310249307,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,17.8026,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13293,GA,Upson,228693.6787,300863.081,31.55723533,13.0842445,17.98327375,4.899029248,20.71398877,34.19530082,65.08312909,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,51.4,57.22618276,9.6,8.813998704,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,28.03897,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13295,GA,Walker,188340.4793,213247.7279,13.22458597,13.0842445,17.98327375,4.899029248,14.63717121,23.73763981,62.17368411,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,42.8,53.84325546,11.9,10.46533534,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,20.55544,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13297,GA,Walton,494814.695,317371.6902,-35.86049619,13.0842445,17.98327375,4.899029248,11.50971389,22.01131141,91.24116914,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,29.6,43.01149744,7.5,6.212771852,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,16.33499,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13299,GA,Ware,247714.1449,348120.4668,40.53314032,13.0842445,17.98327375,4.899029248,19.14214954,32.40026298,69.26136174,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,50.9,59.9161777,9,6.621961442,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,48.82022,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13301,GA,Warren,152447.7569,168882.6101,10.78064611,13.0842445,17.98327375,4.899029248,25.2114131,39.5870197,57.02023338,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,83.7,82.46753247,9.9,6.623376623,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,40.1982,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13303,GA,Washington,250259.2609,398483.3585,59.22821682,13.0842445,17.98327375,4.899029248,18.85772335,31.66813056,67.93188644,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,54.2,53.70196813,13.8,13.83942518,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,35.68276,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13305,GA,Wayne,235729.8107,335203.4109,42.19814194,13.0842445,17.98327375,4.899029248,19.74473537,31.50006179,59.53651042,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,48.6,57.43665075,10,6.022769005,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,36.16807,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13307,GA,Webster,42544.36762,19039.7461,54.88484662,13.0842445,17.98327375,4.899029248,20.41209472,29.23194746,43.20895459,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,49.7,63.24786325,17.6,10.25641026,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,39.43821,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13309,GA,Wheeler,61964.33829,107376.28,73.28722128,13.0842445,17.98327375,4.899029248,17.94790368,26.37791567,46.96934051,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,60.9,68.13186813,13.1,10.38961039,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,45.87216,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13311,GA,White,216505.8862,333606.5959,54.08661717,13.0842445,17.98327375,4.899029248,10.53446516,21.43173867,103.4440131,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,30.5,46.79854243,9.4,7.93857366,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,17.87469,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13313,GA,Whitfield,198032.0864,278012.1267,40.38741487,13.0842445,17.98327375,4.899029248,11.03177118,21.52922798,95.15658577,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,47,60.96141621,12,9.48701648,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,67.42468,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13315,GA,Wilcox,84309.75041,121312.18,43.88867172,13.0842445,17.98327375,4.899029248,21.90265046,29.74465189,35.80389249,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,65.6,70.4954955,7.6,3.228228228,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,37.9267,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13317,GA,Wilkes,266056.675,275792.2917,3.659226632,13.0842445,17.98327375,4.899029248,21.58789916,33.26769212,54.1034256,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,56.5,67.68953069,10.9,7.882069795,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,31.51542,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13319,GA,Wilkinson,147393.8056,102964.8027,-30.14305976,13.0842445,17.98327375,4.899029248,21.59170165,35.82526239,65.92144045,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,65.6,74.62216625,13,8.753148615,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,33.75521,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13321,GA,Worth,173307.5256,266418.5176,53.72587929,13.0842445,17.98327375,4.899029248,21.17843935,31.4700046,48.59454032,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,52.3,61.60815402,10.2,7.304643262,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,41.45531,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
